  1.10999999E-09  1.00355122E-05  3.81924105E-05  3.83280402E-10  4.44167957E-15 -4.09443491E-09 -1.55821260E-08  5.00000000E+06  2.27016299E-01
  1.11999999E-09  1.00363404E-05  3.80390891E-05  3.81773247E-10  6.12198765E-15 -4.09477281E-09 -1.55195068E-08  5.00000000E+06  2.32138260E-01
  1.12999999E-09  1.00371647E-05  3.78264562E-05  3.79670370E-10  8.44320040E-15 -4.09510910E-09 -1.54326642E-08  5.00000000E+06  2.37258563E-01
  1.13999999E-09  1.00379835E-05  3.75319520E-05  3.76745114E-10  1.16460301E-14 -4.09544316E-09 -1.53123845E-08  5.00000000E+06  2.42376617E-01
  1.14999999E-09  1.00387947E-05  3.71245756E-05  3.72685992E-10  1.60592154E-14 -4.09577413E-09 -1.51460068E-08  5.00000000E+06  2.47491629E-01
  1.15999999E-09  1.00395955E-05  3.65618179E-05  3.67065862E-10  2.21302902E-14 -4.09610083E-09 -1.49161706E-08  5.00000000E+06  2.52602527E-01
  1.16999999E-09  1.00403819E-05  3.57855386E-05  3.59300471E-10  3.04659571E-14 -4.09642164E-09 -1.45991312E-08  5.00000000E+06  2.57707864E-01
  1.17999999E-09  1.00411483E-05  3.47164661E-05  3.48593183E-10  4.18842375E-14 -4.09673433E-09 -1.41625150E-08  5.00000000E+06  2.62805696E-01
  1.18999999E-09  1.00418875E-05  3.32469421E-05  3.33862047E-10  5.74802129E-14 -4.09703585E-09 -1.35623555E-08  5.00000000E+06  2.67893414E-01
  1.19999999E-09  1.00425891E-05  3.12314920E-05  3.13645030E-10  7.87059088E-14 -4.09732204E-09 -1.27392440E-08  5.00000000E+06  2.72967521E-01
  1.20999999E-09  1.00432392E-05  2.84748246E-05  2.85979455E-10  1.07461883E-13 -4.09758722E-09 -1.16134292E-08  5.00000000E+06  2.78023351E-01
  1.21999999E-09  1.00438191E-05  2.47170217E-05  2.48253253E-10  1.46191919E-13 -4.09782372E-09 -1.00787715E-08  5.00000000E+06  2.83054705E-01
  1.22999999E-09  1.00443035E-05  1.96160863E-05  1.97029826E-10  1.97960904E-13 -4.09802120E-09 -7.99561871E-09  5.00000000E+06  2.88053387E-01
  1.23999999E-09  1.00446586E-05  1.27288787E-05  1.27856963E-10  2.66477107E-13 -4.09816588E-09 -5.18302576E-09  5.00000000E+06  2.93008652E-01
  1.24999999E-09  1.00448396E-05  3.49312055E-06  3.50860298E-11  3.55991629E-13 -4.09823949E-09 -1.41137213E-09  5.00000000E+06  2.97906540E-01
  1.25999999E-09  1.00447884E-05  8.78544627E-06 -8.82466918E-11  4.70971400E-13 -4.09821822E-09  3.60252691E-09  5.00000000E+06  3.02729155E-01
  1.26999999E-09  1.00444299E-05  2.49281141E-05 -2.50387940E-10  6.15408514E-13 -4.09807153E-09  1.01942398E-08  5.00000000E+06  3.07453936E-01
  1.27999999E-09  1.00436705E-05  4.58551450E-05 -4.60553289E-10  7.91627778E-13 -4.09776111E-09  1.87391566E-08  5.00000000E+06  3.12053070E-01
  1.28999999E-09  1.00423959E-05  7.25094689E-05 -7.28168110E-10  9.98542460E-13 -4.09724033E-09  2.96219607E-08  5.00000000E+06  3.16493273E-01
  1.29999999E-09  1.00404723E-05  1.05724104E-04 -1.06151922E-09  1.22955824E-12 -4.09645455E-09  4.31822676E-08  5.00000000E+06  3.20736215E-01
  1.30999999E-09  1.00377505E-05  1.46028445E-04 -1.46579636E-09  1.47076658E-12 -4.09534295E-09  5.96355323E-08  5.00000000E+06  3.24739966E-01
  1.31999999E-09  1.00340755E-05  1.93418428E-04 -1.94077435E-09  1.70056191E-12 -4.09384223E-09  7.89792616E-08  5.00000000E+06  3.28461695E-01
  1.32999999E-09  1.00292999E-05  2.47152479E-04 -2.47876560E-09  1.89194451E-12 -4.09189229E-09  1.00909853E-07  5.00000000E+06  3.31861617E-01
  1.33999999E-09  1.00233013E-05  3.05664101E-04 -3.06376273E-09  2.01798808E-12 -4.08944329E-09  1.24787138E-07  5.00000000E+06  3.34907716E-01
  1.34999999E-09  1.00159998E-05  3.66671721E-04 -3.67258332E-09  2.05918104E-12 -4.08646261E-09  1.49679485E-07  5.00000000E+06  3.37580263E-01
  1.35999999E-09  1.00073699E-05  4.27499813E-04 -4.27814828E-09  2.00960087E-12 -4.08293992E-09  1.74495056E-07  5.00000000E+06  3.39874905E-01
  1.36999999E-09  9.99744434E-06  4.85527271E-04 -4.85403151E-09  1.87879014E-12 -4.07888872E-09  1.98164815E-07  5.00000000E+06  3.41803361E-01
  1.37999999E-09  9.98630852E-06  5.38612419E-04 -5.37874952E-09  1.68834407E-12 -4.07434387E-09  2.19815806E-07  5.00000000E+06  3.43391482E-01
  1.38999999E-09  9.97408644E-06  5.85358280E-04 -5.83841390E-09  1.46510990E-12 -4.06935601E-09  2.38879110E-07  5.00000000E+06  3.44675335E-01
  1.39999999E-09  9.96092373E-06  6.25165151E-04 -6.22722226E-09  1.23432612E-12 -4.06398457E-09  2.55111037E-07  5.00000000E+06  3.45696457E-01
  1.40999999E-09  9.94697134E-06  6.58109909E-04 -6.54620033E-09  1.01521895E-12 -4.05829115E-09  2.68543706E-07  5.00000000E+06  3.46497438E-01
  1.41999999E-09  9.93237308E-06  6.84738956E-04 -6.80108272E-09  8.19643943E-13 -4.05233439E-09  2.79400511E-07  5.00000000E+06  3.47118571E-01
  1.42999999E-09  9.91725773E-06  7.05855466E-04 -7.00015055E-09  6.52915032E-13 -4.04616681E-09  2.88009357E-07  5.00000000E+06  3.47595791E-01
  1.43999999E-09  9.90173543E-06  7.22348400E-04 -7.15250272E-09  5.15607486E-13 -4.03983334E-09  2.94732960E-07  5.00000000E+06  3.47959751E-01
  1.44999999E-09  9.88589718E-06  7.35078186E-04 -7.26690735E-09  4.05436145E-13 -4.03337106E-09  2.99922284E-07  5.00000000E+06  3.48235738E-01
  1.45999999E-09  9.86981617E-06  7.44813764E-04 -7.35117492E-09  3.18753381E-13 -4.02680982E-09  3.03890911E-07  5.00000000E+06  3.48444085E-01
